tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569618538924789760,negative,1.0,longlines,0.6624,US Airways,,LaceyDGarland,,0,@USAirways Everyone on Flight 669 from LAX to RDU enjoyed waiting an hour &amp; a half in baggage claim for their bags just now,"[35.87648539, -78.79266577]",2015-02-22 14:03:37 -0800,"Goldsboro, NC",Eastern Time (US & Canada)
569617777075625986,neutral,0.6695,,0.0,US Airways,,WarrickHoward,,0,@USAirways No I need the corporate office number please as that is who is dealing with this for me. It's a 480 number.,,2015-02-22 14:00:35 -0800,,London
569617704644165632,negative,0.6854,Late Flight,0.6854,US Airways,,chrismillersfca,,0,@USAirways CSTSVC in PHL honors UR system over my reality. No RCD of change in HPN. Now extra hours in PHL or $75 to get to CLE.,,2015-02-22 14:00:18 -0800,San Francisco,
569617332907212800,negative,1.0,Flight Attendant Complaints,1.0,US Airways,,TheLoveBite,,0,@USAirways #usairways Raleigh NC; baggage carousel staff were aggressive towards people waiting 1 1/2 hrs for bags. Flight 699,,2015-02-22 13:58:49 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
569616551239917569,neutral,0.6374,,,US Airways,,Geneva_Sands,,0,"@USAirways if my flight, 4035, is delayed, what time do I have to arrive at BHM?","[33.50528024, -86.81047219]",2015-02-22 13:55:43 -0800,"Washington, D.C. ",Eastern Time (US & Canada)
569614672061575168,negative,1.0,Flight Booking Problems,0.3635,US Airways,,OBwankenobi,,0,@USAirways on hold for 2+ hours.. Can I book using a Take Flight voucher online??,,2015-02-22 13:48:15 -0800,,Quito
569614422496444417,negative,1.0,Lost Luggage,1.0,US Airways,,09202010,,0,@USAirways when do we get our baggages? @usaireays 699 LA to RDU http://t.co/vU5lBZXtRX,,2015-02-22 13:47:15 -0800,,Mountain Time (US & Canada)
569614361574158336,negative,1.0,Customer Service Issue,1.0,US Airways,,_Leycar,,0,@USAirways has the WORST customer service and their flights are always delayed,,2015-02-22 13:47:01 -0800,,Eastern Time (US & Canada)
569613897516380160,negative,1.0,Customer Service Issue,1.0,US Airways,,jakejrssherry,,0,@USAirways if you are going to make me wait in the phone for a long time can you at least turn off the ads they are eating away at my soul,,2015-02-22 13:45:10 -0800,,Atlantic Time (Canada)
569612804350717953,positive,1.0,,,US Airways,,dctimes2,,0,"@USAirways despite mechanical issues and many delays followed by a Cancelled Flightlation, still getting to Vegas thanks to great gate agents!",,2015-02-22 13:40:50 -0800,,Eastern Time (US & Canada)
569612379811676161,negative,1.0,Customer Service Issue,0.3441,US Airways,,09202010,,0,@USAirways US Airlines 699 LA to RDU is holding onto baggages for an hour already and everyone is still waiting!?,,2015-02-22 13:39:08 -0800,,Mountain Time (US & Canada)
569611341394264064,negative,1.0,Can't Tell,1.0,US Airways,,PandooYaar,,0,@USAirways we've now learned to never fly with u again. You've lost 16 customers from our group + the hundreds more from our company,,2015-02-22 13:35:01 -0800,Philly,Eastern Time (US & Canada)
569610893052518400,negative,1.0,Customer Service Issue,0.7055,US Airways,,AuroraBIZ,,0,@USAirways spoke with your reps in NH and PA. Very poor communications. Bags still sitting in Philly. TRAIN YOUR STAFF,,2015-02-22 13:33:14 -0800,"Boston, MA",Eastern Time (US & Canada)
569610759795314688,negative,1.0,Customer Service Issue,1.0,US Airways,,PandooYaar,,0,@USAirways thanks for the worst customer service on the face of the earth. I loved the 5+ hrs on hold along w 2 Cancelled Flightled flights,,2015-02-22 13:32:42 -0800,Philly,Eastern Time (US & Canada)
569610542723309568,negative,1.0,Flight Booking Problems,0.6768,US Airways,,FvGrecia,,0,@USAirways I tried reaching out to you guys I'm running out time and patience I just want my flight to be honor and I want a confirmation!,,2015-02-22 13:31:50 -0800,,
569609828831780865,neutral,1.0,,,US Airways,,AbbieBjugstad,,0,@USAirways Do you have Bereavement discount on airfare as my grandfather just passed and need to attend his funeral this week.,,2015-02-22 13:29:00 -0800,,
569609621834301440,negative,1.0,Late Flight,0.356,US Airways,,rsnewman_nyc,,0,@USAirways and after six hours even the gate agent got fed up and left us all on line in front of an empty desk. Stay classy US Air.,,2015-02-22 13:28:11 -0800,,
569608831816351745,negative,1.0,Can't Tell,0.607,US Airways,,MRTWT8,,0,@USAirways how do you lose a pilot????,,2015-02-22 13:25:02 -0800,"Bonaire, GA",Eastern Time (US & Canada)
569608141689753600,negative,1.0,Customer Service Issue,1.0,US Airways,,jakejrssherry,,0,@USAirways the ads on your phone systems when waiting for a rep is the most annoying thing ever especially when waiting for over 10 mins...,,2015-02-22 13:22:18 -0800,,Atlantic Time (Canada)
569607757784952832,negative,1.0,Late Flight,1.0,US Airways,,jph_sc,,0,@USAirways @AmericanAir we are missing our connection due to delay out of LAS. What are we supposed to do now?,,2015-02-22 13:20:46 -0800,"Charleston, SC",Eastern Time (US & Canada)
569607719713288192,negative,1.0,Customer Service Issue,0.3541,US Airways,,rsnewman_nyc,,0,@USAirways #695 might have been Cancelled Flighted? mechanical issue. 6 hours Late Flightr 100 people still waiting and Zero information. Please send help.,,2015-02-22 13:20:37 -0800,,
569607287867883520,negative,1.0,Customer Service Issue,0.6771,US Airways,,MityaFerenetz,,0,"@USAirways 6 hours, no agent. Should I keep waiting?",,2015-02-22 13:18:54 -0800,,Atlantic Time (Canada)
569606281998299137,negative,1.0,Lost Luggage,0.6436,US Airways,,TheLoveBite,,0,@USAirways how hard is it to unload bags in order of arrival? 45 mins and counting for flight 699,,2015-02-22 13:14:55 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
569605710314668035,negative,1.0,Customer Service Issue,1.0,US Airways,,vasisht,,0,"@USAirways is it policy to tell customers ""We can't help you?"" I'm sorry but this is unacceptable",,2015-02-22 13:12:38 -0800,A galaxy far far away,Eastern Time (US & Canada)
569605690471288832,negative,1.0,Late Flight,1.0,US Airways,,RobVyvey,,0,@USAirways thank you for correctly interpreting my last tweet as non sarcastic and delaying my flight again. YYZ Terminal 3 dance party?,,2015-02-22 13:12:34 -0800,Kingston ontario Canada,Eastern Time (US & Canada)
569605604416888832,negative,0.6559,Customer Service Issue,0.6559,US Airways,,vasisht,,0,"@USAirways ""We can't help you. We don't put people up in hotels when you miss a flight it's against policy.""",,2015-02-22 13:12:13 -0800,A galaxy far far away,Eastern Time (US & Canada)
569605521050898433,negative,1.0,Cancelled Flight,0.6632,US Airways,,vasisht,,0,"@USAirways my friends at KPHL were told by your rep ""if it were me I woulda just gone home this am and tried again tomorrow."" 1/2",,2015-02-22 13:11:53 -0800,A galaxy far far away,Eastern Time (US & Canada)
569605258621661184,positive,1.0,,,US Airways,,kneedoc69,,0,@USAirways Ann Marie at LGA is the best ticket agent ever! #excellentcustomerservice,,2015-02-22 13:10:51 -0800,"Mount Airy, NC",Atlantic Time (Canada)
569604286369431552,negative,1.0,Customer Service Issue,0.3581,US Airways,,therealkellyd,,0,@USAirways wasted a day of my vacation after problems with not one but two planes... #waitinginphilly #flight838,,2015-02-22 13:06:59 -0800,,
569604198771363840,negative,1.0,Flight Attendant Complaints,0.6838,US Airways,,KoilsByNature,,0,@USAirways it's unacceptable the way your agents at the gate treat paying customers!!!,,2015-02-22 13:06:38 -0800,World Wide,Quito
569604041141039104,neutral,1.0,,,US Airways,,HybridMovementC,,0,@USAirways  Mad love http://t.co/4ojrSDWPkK NYC-,,2015-02-22 13:06:00 -0800,"everywhere, all the time.",
569603833804038144,negative,0.6511,longlines,0.3284,US Airways,,mjmassa8,,0,@USAirways more like USDELAY-ways. Another long 'paperwork' reLate Flightd delay - Friday in Charlotte. Today in Philly. #letsgoalready,,2015-02-22 13:05:11 -0800,"Chicago, IL",Mountain Time (US & Canada)
569603523954016256,negative,1.0,Customer Service Issue,0.7245,US Airways,,KoilsByNature,,0,@USAirways your customer service at CLT is terrible!!! My flight was delayed from JFK for 2 hours!  Get to CLT to horrid customer service!,,2015-02-22 13:03:57 -0800,World Wide,Quito
569603357406576641,negative,0.6566,Late Flight,0.6566,US Airways,,colums23,,0,"@USAirways flight 2022 out of Phil, no update and was supposed to leave 15 minutes ago.  Sitting in airport, wondering#irritated",,2015-02-22 13:03:17 -0800,27265,
569602860020850688,negative,1.0,Flight Attendant Complaints,0.6545,US Airways,,JeffersRich,,0,"@USAirways  Flight 4454 aircraft at gate, but no crew?  Will be 2+ hours Late Flight to destination. Come on!",,2015-02-22 13:01:19 -0800,"Windermere, Florida",
569602817633222656,negative,1.0,Lost Luggage,1.0,US Airways,,WarrickHoward,,0,@USAirways Please can someone contact me regarding my missing bag? It has been 3 days. Online tracking shows nothing.,,2015-02-22 13:01:09 -0800,,London
569602407417692162,negative,1.0,Late Flight,0.6701,US Airways,,RothsteinDavid,,0,@USAirways 3818 delayed. blue skies all over. #whyisusairALWAYSDELAYED???,,2015-02-22 12:59:31 -0800,"WCHOB, Buffalo, NY",
569601913832022016,negative,1.0,Flight Attendant Complaints,0.6735,US Airways,,MeganMmcginnis,,0,@USAirways Ill never fly you again due to the emotional &amp; financial stress you have caused me because of one of your staff members errors.,,2015-02-22 12:57:33 -0800,,
569601628279480320,negative,1.0,Lost Luggage,1.0,US Airways,,NorthHarborNYC,,0,@USAirways where are my bags?,,2015-02-22 12:56:25 -0800,,
569601275672829952,negative,1.0,Flight Attendant Complaints,0.669,US Airways,,MikeisRichRich,,0,"@USAirways thanks to you, you have now incurred us approximately 2000 dollars in fees due to a staff members screw up.  #neveragain",,2015-02-22 12:55:01 -0800,,Eastern Time (US & Canada)
569601264679559168,neutral,1.0,,,US Airways,,peterfransson,,0,"@USAirways when AA gate supervisor 600117 was asked for his superiors name, response received was ""the CEO of #AmericanAirlines"" #merger",,2015-02-22 12:54:58 -0800,Inter/Outer-Continental U.S.,Eastern Time (US & Canada)
569600990430806017,negative,1.0,Customer Service Issue,1.0,US Airways,,thisAnneM,,0,@usairways @BarclaycardUS 1 hr wait so far for customer service. yes bad weather but do air traffic controllers answer your phones?!??,,2015-02-22 12:53:53 -0800,Philadelphia,Atlantic Time (Canada)
569600989055086592,neutral,1.0,,,US Airways,,peterfransson,,0,@USAirways AA Gate Supervisor emplid 600117 allowed flight AA67 to leave JFK to SJ on 20feb15 w/o 8 customers that made final boarding call.,,2015-02-22 12:53:53 -0800,Inter/Outer-Continental U.S.,Eastern Time (US & Canada)
569600757516914688,negative,0.6739,Late Flight,0.337,US Airways,,dline2005,,0,@USAirways thanks for being so bad you make a two day train trip look appealing!!,,2015-02-22 12:52:57 -0800,"Columbus, Ohio",Eastern Time (US & Canada)
569600720254541824,negative,1.0,Customer Service Issue,1.0,US Airways,,JQCalderwood,,0,@USAirways you have got to be kidding me!  No info on 4565 from DCA to BGR and your phone line tells me to call back Late Flightr?,,2015-02-22 12:52:49 -0800,VA,Quito
569600023597428736,negative,1.0,longlines,1.0,US Airways,,RBuchmann,,0,@USAirways Its pretty ridiculous that at PHX sky harbor you have 4 (!) employees working check in on a SUNDAY afternoon. 30 min &amp; counting..,,2015-02-22 12:50:02 -0800,"Saint Louis, MO",Central Time (US & Canada)
569600009097904128,negative,1.0,Customer Service Issue,1.0,US Airways,,xtingu,,0,@USAirways Really hoping I don't get charged for this flight because they couldn't handle the influx of calls. Bummer.,,2015-02-22 12:49:59 -0800,The Wilming Town,Eastern Time (US & Canada)
569599725240000513,negative,1.0,Customer Service Issue,1.0,US Airways,,brittalb,,0,@usairways I have been on hold for over 3 hours.  Please help! http://t.co/tyXAZtMQ1U,,2015-02-22 12:48:51 -0800,,
569599532268449792,negative,1.0,Customer Service Issue,0.6656,US Airways,,jadedhippie09,,0,"@USAirways I promise, if I can help it I will nvr fly w/u again. Even if I have 2 pay more $$$ 2 fly w/ sum1 else #badcustomerservice",,2015-02-22 12:48:05 -0800,,
569599260288819201,negative,1.0,Late Flight,1.0,US Airways,,jadedhippie09,,0,@USAirways yesterday we were delayed for SIX hours w/lil to NO explanation we paid LOTS of $$ 2 fly w/u &amp; this is how u treat ur customers?,,2015-02-22 12:47:00 -0800,,
569598915722518528,negative,1.0,Can't Tell,1.0,US Airways,,jadedhippie09,,0,@USAirways I have nothing but issues when I fly w/u what's up w/that?! #travel #vacation #awful,,2015-02-22 12:45:38 -0800,,
569598852912668672,neutral,0.6699,,0.0,US Airways,,hlauinfo,,0,@USAirways you should update your passbook passes with any gate changes.,,2015-02-22 12:45:23 -0800,Los Angeles,Pacific Time (US & Canada)
569598323621023745,negative,1.0,Customer Service Issue,1.0,US Airways,,dline2005,,0,@USAirways customer service fail... Todays experience will ensure I do my best NEVER to utilize you again...,,2015-02-22 12:43:17 -0800,"Columbus, Ohio",Eastern Time (US & Canada)
569597857013084160,negative,1.0,Customer Service Issue,0.6685,US Airways,,xtingu,,1,@USAirways -- I've been on hold 40 mins to Cancelled Flight my reservation for this afternoon. Is there another way? Web tells me to call.,,2015-02-22 12:41:26 -0800,The Wilming Town,Eastern Time (US & Canada)
569597711789502464,negative,1.0,Customer Service Issue,0.6721,US Airways,,dline2005,,0,"@USAirways suggest you failures make a HUGE donation to @the_USO  Charlotte, NC as THEY provided GREAT customer service today, unlike you.",,2015-02-22 12:40:51 -0800,"Columbus, Ohio",Eastern Time (US & Canada)
569597328522387456,negative,1.0,Flight Attendant Complaints,0.6928,US Airways,,BZFlinn,,0,@USAirways this is how concerned your gate attendants at C26 are this afternoon. #nocommunication #nocrew http://t.co/hFjYN2vtVj,,2015-02-22 12:39:20 -0800,,Hawaii
569596783011217408,negative,0.6633,Cancelled Flight,0.3367,US Airways,,CaseyRhoades1,,0,@USAirways 2nd plane forced to get off due to mech and wait for 3rd need housing and meals in STT need help b4 we arrive at STT please,,2015-02-22 12:37:10 -0800,"Madbury, NH",
569596364197199873,negative,1.0,Customer Service Issue,1.0,US Airways,,farmdinner,,0,@USAirways I need an actual person in customer relations for a refund. What # can I call? I will dispute this charge on my credit card.,,2015-02-22 12:35:30 -0800,,Eastern Time (US & Canada)
569596357381644289,negative,1.0,Customer Service Issue,0.7092,US Airways,,tpratt31,,0,"@USAirways this is my 2nd attempt to call US airways dividend miles, 52 minutes no help hung up - #usairways #BS http://t.co/GiEnNyqN22",,2015-02-22 12:35:28 -0800,"Los Angeles, Ca",
569596034059358208,negative,1.0,Lost Luggage,1.0,US Airways,,sejaffe,,0,"@USAirways @ClaudOakeshott don't need this link, after getting a person u now say u don't know where bags are. Lost on a nonstop phx to jfk.",,2015-02-22 12:34:11 -0800,,
569595745126494208,negative,1.0,Can't Tell,0.6973,US Airways,,riricesq,,0,@USAirways is absolute crap this week!!,,2015-02-22 12:33:02 -0800,On a beach,Quito
569595534916202496,neutral,1.0,,,US Airways,,APH0823,,0,"@USAirways got transf. to Dividend Miles...need to change flight.  Grandma just passed, need to change ticket ASAP. Update on wait time?",,2015-02-22 12:32:12 -0800,Global Citizen,Pacific Time (US & Canada)
569595123799101440,negative,0.6818,Customer Service Issue,0.375,US Airways,,bta7,,0,".@USAirways trying to get a partner PNR, and have spent more than 1 hour on hold.  I know its snowing somewhere, but this is awful",,2015-02-22 12:30:34 -0800,"Wauwatosa, WI ",Central Time (US & Canada)
569595015518793730,negative,1.0,Customer Service Issue,1.0,US Airways,,MoniqueduRock,,0,@USAirways on the phone over an hour waiting for customer service  got wrong fight information cost us 6 hours from trip. Frustrating!!!,,2015-02-22 12:30:08 -0800,"Orange, CA",
